TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
908,9/1/2014 0:24,9/1/2014 0:39,368,Carmine St & 6 Ave,40.73038599,-74.00214988,490,8 Ave & W 33 St,40.751551,-73.993934,20519,Subscriber,1979,2
763,9/1/2014 0:25,9/1/2014 0:37,489,10 Ave & W 28 St,40.75066386,-74.00176802,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,15667,Subscriber,1983,1
208,9/1/2014 0:25,9/1/2014 0:28,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,15232,Subscriber,1971,1
787,9/1/2014 0:25,9/1/2014 0:38,503,E 20 St & Park Ave,40.73827428,-73.98751968,263,Elizabeth St & Hester St,40.71729,-73.996375,20975,Subscriber,1979,1
246,9/1/2014 0:26,9/1/2014 0:30,212,W 16 St & The High Line,40.74334935,-74.00681753,388,W 26 St & 10 Ave,40.74971775,-74.00295035,18918,Subscriber,1987,1
826,9/1/2014 0:26,9/1/2014 0:40,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,445,E 10 St & Avenue A,40.72740794,-73.98142006,20727,Subscriber,1981,1
578,9/1/2014 0:26,9/1/2014 0:36,282,Kent Ave & S 11 St,40.70827295,-73.96834101,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,15207,Customer,,0
1208,9/1/2014 0:26,9/1/2014 0:47,223,W 13 St & 7 Ave,40.73781509,-73.99994661,276,Duane St & Greenwich St,40.71748752,-74.0104554,21199,Customer,,0
6424,9/1/2014 0:26,9/1/2014 2:13,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,17756,Customer,,0
289,9/1/2014 0:27,9/1/2014 0:31,466,W 25 St & 6 Ave,40.74395411,-73.99144871,489,10 Ave & W 28 St,40.75066386,-74.00176802,16897,Subscriber,1978,1
1244,9/1/2014 0:27,9/1/2014 0:47,285,Broadway & E 14 St,40.73454567,-73.99074142,461,E 20 St & 2 Ave,40.73587678,-73.98205027,21455,Subscriber,1983,1
219,9/1/2014 0:27,9/1/2014 0:30,504,1 Ave & E 15 St,40.73221853,-73.98165557,487,E 20 St & FDR Drive,40.73314259,-73.97573881,15577,Customer,,0
